# ----------------------------------------
# Demographic details: City
# Account: GDM
# Property: Global Diamond Montreal - Shopify
# ----------------------------------------
# 
# All Users
# Start date: 20260101
# End date: 20260411
City,Active users,New users,Engaged sessions,Engagement rate,Engaged sessions per active user,Average engagement time per active user,Event count,Key events,User key event rate,Total revenue
Regina,252,230,195,0.5416666666666666,0.7738095238095238,38.96031746031746,2219,0,0.1349206349206349,0
Vaudreuil-Dorion,235,196,209,0.5514511873350924,0.8893617021276595,72.91063829787234,3083,0,0.32340425531914896,0
Markham,233,206,178,0.5993265993265994,0.7639484978540773,43.527896995708154,2185,0,0.21030042918454936,0
St. Catharines,227,157,145,0.5894308943089431,0.6387665198237885,34.713656387665196,1616,1,0.15859030837004406,1800
Drummondville,192,144,137,0.6008771929824561,0.7135416666666666,68.08333333333333,1941,0,0.23958333333333334,0
Chibougamau,182,112,145,0.7435897435897436,0.7967032967032966,50.96153846153846,1743,0,0.23076923076923078,0
Kingston,171,138,118,0.5645933014354066,0.6900584795321637,79.76608187134502,2287,0,0.18128654970760233,0
Richmond,171,149,104,0.5024154589371981,0.6081871345029239,39.0233918128655,1350,0,0.17543859649122806,0
Shanghai,171,170,15,0.08771929824561403,0.08771929824561403,2.0584795321637426,818,0,0.03508771929824561,0
Bracebridge,169,109,123,0.6910112359550562,0.727810650887574,52.57396449704142,1500,0,0.17159763313609466,0
Amos,168,109,113,0.6141304347826086,0.6726190476190477,52.857142857142854,1743,0,0.27380952380952384,0
Burlington,168,129,123,0.5885167464114832,0.7321428571428571,58.29761904761905,1808,0,0.2261904761904762,0
Mattawa,168,98,119,0.664804469273743,0.7083333333333334,40.958333333333336,1238,0,0.16071428571428573,0
Fredericton,162,139,137,0.5502008032128514,0.845679012345679,113.73456790123457,2547,1,0.30864197530864196,2340
Burnaby,160,145,116,0.5771144278606966,0.725,74.81875,1691,0,0.2375,0
Cornwall,160,115,109,0.615819209039548,0.68125,49.55625,1394,0,0.20625,0
Arnprior,158,104,114,0.6826347305389222,0.7215189873417721,61.51898734177215,1381,0,0.20253164556962025,0
Hearst,158,109,114,0.6627906976744186,0.7215189873417721,62.462025316455694,1593,0,0.22151898734177214,0
Saint John,157,120,125,0.6218905472636815,0.7961783439490446,59.617834394904456,1821,0,0.21019108280254778,0
Mont-Joli,156,99,115,0.7055214723926381,0.7371794871794872,72.83974358974359,1587,0,0.3076923076923077,0
Edmundston,154,107,97,0.563953488372093,0.6298701298701299,71.83766233766234,1399,0,0.14935064935064934,0
Yarmouth,147,109,96,0.5647058823529412,0.6530612244897959,36.68027210884354,1242,0,0.19727891156462585,0
Greater Sudbury,143,130,97,0.5480225988700564,0.6783216783216783,43.34265734265734,1413,0,0.1958041958041958,0
Moncton,142,130,99,0.5129533678756477,0.6971830985915493,44.32394366197183,1457,0,0.18309859154929578,0
Roberval,140,84,109,0.7569444444444444,0.7785714285714286,52.042857142857144,1228,0,0.25,0
Dartmouth,137,119,87,0.47802197802197804,0.635036496350365,42.583941605839414,1389,0,0.17518248175182483,0
Thunder Bay,137,123,73,0.4620253164556962,0.5328467153284672,50.948905109489054,1390,0,0.17518248175182483,0
Tadoussac,135,78,99,0.6923076923076923,0.7333333333333333,56.111111111111114,1296,0,0.23703703703703705,0
Barrie,133,111,72,0.48,0.5413533834586466,37.37593984962406,1010,0,0.16541353383458646,0
Saguenay,133,124,101,0.5580110497237569,0.7593984962406015,38.93984962406015,1409,0,0.20300751879699247,0
Lachute,130,87,106,0.6973684210526315,0.8153846153846154,72.31538461538462,1572,0,0.3153846153846154,0
Salaberry-de-Valleyfield,130,106,104,0.6582278481012658,0.8,64.4076923076923,1457,0,0.2076923076923077,0
Sutton,130,76,99,0.717391304347826,0.7615384615384615,72.78461538461538,1340,0,0.2076923076923077,0
Saint-Cesaire,128,78,99,0.7122302158273381,0.7734375,43.65625,1117,0,0.1484375,0
Carleton Place,127,92,94,0.6527777777777778,0.7401574803149606,70.66141732283465,1366,0,0.1889763779527559,0
Brossard,125,114,107,0.622093023255814,0.856,75.776,1614,0,0.36,0
Oshawa,125,116,100,0.591715976331361,0.8,31.688,1039,0,0.168,0
Richmond Hill,122,113,91,0.5384615384615384,0.7459016393442623,75.24590163934427,1507,3,0.16393442622950818,4883.399999
Sainte-Adele,122,79,96,0.7058823529411765,0.7868852459016393,63.02459016393443,1112,0,0.21311475409836064,0
Bonaventure,121,78,82,0.6259541984732825,0.6776859504132231,67.3305785123967,1278,0,0.24793388429752067,0
Midland,119,74,82,0.6666666666666666,0.6890756302521008,42.378151260504204,870,0,0.19327731092436976,0
Milton,119,91,82,0.5857142857142857,0.6890756302521008,57.21848739495798,1198,0,0.2857142857142857,0
Perth,119,78,81,0.6532258064516129,0.680672268907563,47.73109243697479,892,0,0.17647058823529413,0
Matane,117,65,92,0.6216216216216216,0.7863247863247863,69.52136752136752,1219,0,0.21367521367521367,0
New Glasgow,115,85,72,0.5538461538461539,0.6260869565217392,71.26086956521739,1099,0,0.23478260869565218,0
Abbotsford,114,108,81,0.5547945205479452,0.7105263157894737,33.219298245614034,1036,0,0.19298245614035087,0
Chilliwack,112,87,70,0.546875,0.625,41.232142857142854,922,0,0.23214285714285715,0
Granby,109,88,79,0.6220472440944882,0.7247706422018348,54.65137614678899,1047,0,0.22935779816513763,0
Charlottetown,108,86,88,0.5365853658536586,0.8148148148148148,78.04629629629629,1383,0,0.23148148148148148,0
Terrebonne,108,102,86,0.6231884057971014,0.7962962962962963,77.9074074074074,1380,0,0.3148148148148148,0
Victoria,108,93,73,0.584,0.6759259259259259,55.74074074074074,920,0,0.2037037037037037,0
Joliette,107,91,71,0.5867768595041323,0.6635514018691588,45.85981308411215,1008,0,0.17757009345794392,0
Tilbury,107,71,76,0.6666666666666666,0.7102803738317757,40.532710280373834,835,0,0.12149532710280374,0
Fort McMurray,105,94,87,0.5838926174496645,0.8285714285714286,102.82857142857142,2041,0,0.24761904761904763,0
Kelowna,105,89,87,0.5370370370370371,0.8285714285714286,102.36190476190477,1547,1,0.1523809523809524,900
Nanaimo,105,87,65,0.5462184873949579,0.6190476190476191,52.6,881,0,0.11428571428571428,0
Niagara Falls,105,77,80,0.5405405405405406,0.7619047619047619,116.65714285714286,1511,0,0.21904761904761905,0
Saint-Jean-sur-Richelieu,104,96,177,0.6167247386759582,1.7019230769230769,122.42307692307692,2685,0,0.41346153846153844,0
Appomattox,103,103,1,0.009708737864077669,0.009708737864077669,0,390,0,0.009708737864077669,0
New York,103,92,40,0.35714285714285715,0.3883495145631068,22.485436893203882,574,0,0.08737864077669903,0
Salmon Arm,100,79,63,0.6057692307692307,0.63,39.99,696,0,0.12,0
Red Deer,98,89,60,0.5309734513274337,0.6122448979591837,45.93877551020408,794,0,0.16326530612244897,0
Repentigny,97,92,96,0.6956521739130435,0.9896907216494846,92.3298969072165,1472,0,0.31958762886597936,0
Prince George,96,85,65,0.5603448275862069,0.6770833333333334,76,1096,0,0.19791666666666666,0
Chateauguay,95,86,96,0.64,1.0105263157894737,146.61052631578949,1847,1,0.37894736842105264,3420
Saint-Constant,95,81,54,0.5046728971962616,0.5684210526315789,57.242105263157896,1119,0,0.25263157894736843,0
Port-Cartier,94,60,69,0.6106194690265486,0.7340425531914894,46.58510638297872,778,0,0.23404255319148937,0
Waterloo,92,74,64,0.5203252032520326,0.6956521739130435,38.83695652173913,768,0,0.16304347826086957,0
Whitby,91,87,53,0.4608695652173913,0.5824175824175825,28.318681318681318,689,0,0.14285714285714285,0
Labelle,90,53,66,0.6804123711340206,0.7333333333333333,51.53333333333333,777,0,0.25555555555555554,0
Riviere-du-Loup,90,48,69,0.6831683168316832,0.7666666666666667,62.81111111111111,835,0,0.2111111111111111,0
Woodstock,90,65,82,0.6721311475409836,0.9111111111111111,55.4,1187,0,0.2,0
Medicine Hat,89,61,57,0.5533980582524272,0.6404494382022472,34.53932584269663,664,0,0.15730337078651685,0
Prineville,89,82,41,0.3445378151260504,0.4606741573033708,2.359550561797753,389,0,0,0
Cambridge,87,81,66,0.5641025641025641,0.7586206896551724,40.724137931034484,799,0,0.14942528735632185,0
Dollard-Des Ormeaux,87,77,91,0.5870967741935483,1.0459770114942528,129.16091954022988,1561,0,0.25287356321839083,0
Timmins,87,69,52,0.5531914893617021,0.5977011494252874,37.172413793103445,658,0,0.19540229885057472,0
Petawawa,86,64,84,0.717948717948718,0.9767441860465116,86.17441860465117,1156,0,0.27906976744186046,0
Bayingolin Mongol Autonomous Prefecture,85,85,6,0.06976744186046512,0.07058823529411765,2.3058823529411763,392,0,0.011764705882352941,0
Belleville,85,72,78,0.6341463414634146,0.9176470588235294,80.8,1200,1,0.35294117647058826,810
Val-d'Or,84,60,53,0.5353535353535354,0.6309523809523809,40.51190476190476,704,0,0.16666666666666666,0
Kawartha Lakes,83,76,64,0.5714285714285714,0.7710843373493976,39.0722891566265,764,0,0.1927710843373494,0
Lethbridge,83,68,52,0.5531914893617021,0.6265060240963856,57.55421686746988,617,0,0.12048192771084337,0
Bathurst,82,61,52,0.5977011494252874,0.6341463414634146,36.31707317073171,647,0,0.2682926829268293,0
Rouyn-Noranda,82,61,53,0.5520833333333334,0.6463414634146342,60.890243902439025,844,0,0.2073170731707317,0
Sault Ste. Marie,82,71,44,0.4782608695652174,0.5365853658536586,34.1219512195122,579,0,0.14634146341463414,0
Airdrie,81,69,51,0.51,0.6296296296296297,20.308641975308642,608,0,0.1111111111111111,0
Lac-Megantic,81,46,54,0.6067415730337079,0.6666666666666666,54.5679012345679,820,0,0.2345679012345679,0
Kamloops,79,72,61,0.6354166666666666,0.7721518987341772,53.075949367088604,726,0,0.189873417721519,0
Newmarket,79,58,60,0.5825242718446602,0.759493670886076,54.9746835443038,867,0,0.22784810126582278,0
Thetford Mines,79,56,66,0.6534653465346535,0.8354430379746836,53.21518987341772,705,0,0.189873417721519,0
Coquitlam,78,70,65,0.5603448275862069,0.8333333333333334,60.37179487179487,881,0,0.21794871794871795,0
Peterborough,78,66,61,0.5922330097087378,0.782051282051282,52.94871794871795,796,0,0.23076923076923078,0
Pointe-Claire,78,68,74,0.6851851851851852,0.9487179487179487,73.32051282051282,1068,0,0.3076923076923077,0
Huntsville,77,53,54,0.6666666666666666,0.7012987012987013,56.20779220779221,572,0,0.15584415584415584,0
Pembroke,77,54,64,0.6597938144329897,0.8311688311688312,119.67532467532467,1219,1,0.3116883116883117,630
Vanderhoof,77,57,52,0.6190476190476191,0.6753246753246753,38.857142857142854,591,0,0.16883116883116883,0
Chatham,76,55,62,0.6458333333333334,0.8157894736842105,33.75,618,0,0.2236842105263158,0
Saint-Eustache,76,68,56,0.5490196078431373,0.7368421052631579,60.01315789473684,901,0,0.27631578947368424,0
Shawinigan,76,58,55,0.5789473684210527,0.7236842105263158,68.34210526315789,772,0,0.15789473684210525,0
Dublin,74,69,34,0.3541666666666667,0.4594594594594595,6.418918918918919,350,0,0.04054054054054054,0
Edson,74,57,49,0.620253164556962,0.6621621621621622,33.513513513513516,517,0,0.06756756756756757,0
Langley Township,74,73,48,0.5714285714285714,0.6486486486486487,54.74324324324324,711,0,0.22972972972972974,0
Osoyoos,73,59,51,0.68,0.6986301369863014,39.863013698630134,485,0,0.1232876712328767,0
Saint-Felicien,73,57,51,0.6538461538461539,0.6986301369863014,69.45205479452055,681,0,0.2191780821917808,0
Sarnia,73,64,72,0.6101694915254238,0.9863013698630136,132.27397260273972,1064,1,0.2191780821917808,1375
Whistler,73,58,43,0.5443037974683544,0.589041095890411,31.19178082191781,491,0,0.1643835616438356,0
Guelph,72,71,62,0.496,0.8611111111111112,60.736111111111114,1044,1,0.2222222222222222,2100
Maple Ridge,72,71,45,0.46875,0.625,33.416666666666664,688,0,0.16666666666666666,0
Mont-Tremblant,72,51,55,0.6790123456790124,0.7638888888888888,92.43055555555556,957,0,0.3472222222222222,0
Pickering,72,66,54,0.6067415730337079,0.75,67.41666666666667,837,0,0.2222222222222222,0
Brantford,71,63,55,0.6470588235294118,0.7746478873239436,37.50704225352113,672,0,0.23943661971830985,0
Levis,71,62,56,0.5656565656565656,0.7887323943661971,42.183098591549296,685,0,0.23943661971830985,0
Saint-Quentin,71,45,45,0.5625,0.6338028169014085,22.408450704225352,445,0,0.1267605633802817,0
Ajax,70,66,52,0.5977011494252874,0.7428571428571429,37.857142857142854,638,0,0.12857142857142856,0
Blainville,70,61,53,0.6235294117647059,0.7571428571428571,98.68571428571428,853,0,0.22857142857142856,0
Kingsville,70,60,48,0.5052631578947369,0.6857142857142857,43.74285714285714,664,0,0.2,0
Mirabel,70,61,55,0.5729166666666666,0.7857142857142857,74.45714285714286,978,0,0.2571428571428571,0
Haliburton,69,50,45,0.6164383561643836,0.6521739130434783,43.391304347826086,507,0,0.15942028985507245,0
Magog,69,51,48,0.631578947368421,0.6956521739130435,54.08695652173913,681,0,0.2898550724637681,0
Vankleek Hill,69,40,45,0.6164383561643836,0.6521739130434783,34.79710144927536,573,0,0.15942028985507245,0
Grande Prairie,68,64,40,0.5194805194805194,0.5882352941176471,49.338235294117645,609,0,0.25,0
Sainte-Anne-des-Plaines,67,67,58,0.7160493827160493,0.8656716417910447,8.970149253731343,453,0,0.29850746268656714,0
Ashburn,66,65,17,0.25757575757575757,0.25757575757575757,11.212121212121213,260,0,0.045454545454545456,0
Hangzhou,64,63,9,0.140625,0.140625,2.9375,302,0,0,0
Petrolia,64,39,48,0.7272727272727273,0.75,82.03125,701,0,0.234375,0
Cobourg,63,47,54,0.72,0.8571428571428571,47.57142857142857,625,0,0.30158730158730157,0
Grande-Riviere,63,47,46,0.6388888888888888,0.7301587301587301,51.12698412698413,574,0,0.19047619047619047,0
Powell River,63,41,44,0.6567164179104478,0.6984126984126984,35.34920634920635,404,0,0.09523809523809523,0
Sackville,63,39,34,0.5230769230769231,0.5396825396825397,34.317460317460316,383,0,0.07936507936507936,0
Sept-Iles,63,52,49,0.5632183908045977,0.7777777777777778,35.38095238095238,636,0,0.19047619047619047,0
Sydney,63,55,53,0.5888888888888889,0.8412698412698413,28.96825396825397,583,0,0.2222222222222222,0
Acton Vale,62,38,38,0.5846153846153846,0.6129032258064516,60.435483870967744,623,0,0.2903225806451613,0
Hanover,62,44,50,0.7575757575757576,0.8064516129032258,61.58064516129032,590,0,0.2903225806451613,0
Clarence-Rockland,61,41,54,0.7714285714285715,0.8852459016393442,105.98360655737704,972,0,0.3442622950819672,0
Mascouche,61,53,45,0.5921052631578947,0.7377049180327869,37.34426229508197,543,0,0.18032786885245902,0
Cochrane,60,50,45,0.6081081081081081,0.75,36.11666666666667,507,0,0.16666666666666666,0
Sainte-Marie,60,42,42,0.65625,0.7,55,498,0,0.25,0
Victoriaville,60,50,41,0.6307692307692307,0.6833333333333333,30.116666666666667,419,0,0.11666666666666667,0
Dorval,59,52,51,0.6623376623376623,0.864406779661017,97.76271186440678,933,0,0.3898305084745763,0
Lacombe,59,47,41,0.6507936507936508,0.6949152542372882,37.45762711864407,442,0,0.15254237288135594,0
Langdon,59,37,37,0.5967741935483871,0.6271186440677966,49.50847457627118,496,0,0.2033898305084746,0
Smithers,59,42,44,0.7213114754098361,0.7457627118644068,29.89830508474576,462,0,0.1016949152542373,0
Terrace,59,50,56,0.5894736842105263,0.9491525423728814,55.54237288135593,656,0,0.2542372881355932,0
Baie-Comeau,58,43,35,0.5303030303030303,0.603448275862069,39.224137931034484,441,0,0.20689655172413793,0
High River,58,32,42,0.6666666666666666,0.7241379310344828,38.96551724137931,458,0,0.15517241379310345,0
Los Angeles,58,50,28,0.45901639344262296,0.4827586206896552,19.46551724137931,307,0,0.08620689655172414,0
North Bay,58,46,41,0.6212121212121212,0.7068965517241379,61.44827586206897,601,0,0.20689655172413793,0
Orillia,57,45,37,0.5692307692307692,0.6491228070175439,41.14035087719298,455,0,0.22807017543859648,0
Brockville,56,47,37,0.5138888888888888,0.6607142857142857,70.05357142857143,510,0,0.19642857142857142,0
Gibsons,56,47,35,0.5645161290322581,0.625,26.857142857142858,375,0,0.10714285714285714,0
Miramichi,56,44,31,0.5081967213114754,0.5535714285714286,60.17857142857143,470,0,0.17857142857142858,0
Rimouski,56,51,47,0.6103896103896104,0.8392857142857143,60.714285714285715,579,0,0.23214285714285715,0
Chicago,55,48,20,0.3448275862068966,0.36363636363636365,14.818181818181818,300,0,0.05454545454545454,0
Estevan,55,40,35,0.5833333333333334,0.6363636363636364,30.98181818181818,355,0,0.12727272727272726,0
Montmagny,55,34,43,0.6515151515151515,0.7818181818181819,65.10909090909091,588,0,0.21818181818181817,0
Penticton,55,48,40,0.5633802816901409,0.7272727272727273,30.672727272727272,407,0,0.10909090909090909,0
Prince Albert,55,48,30,0.4838709677419355,0.5454545454545454,22.89090909090909,359,0,0.12727272727272726,0
Drayton Valley,54,39,36,0.5901639344262295,0.6666666666666666,39.611111111111114,452,0,0.24074074074074073,0
Prince Rupert,54,46,51,0.5862068965517241,0.9444444444444444,59.851851851851855,615,0,0.16666666666666666,0
Tunis,54,50,28,0.45161290322580644,0.5185185185185185,52.31481481481482,540,0,0.2777777777777778,0
Brandon,53,47,36,0.5901639344262295,0.6792452830188679,34,383,0,0.16981132075471697,0
Coaticook,53,33,36,0.6545454545454545,0.6792452830188679,91.35849056603773,586,0,0.22641509433962265,0
New Westminster,53,52,25,0.3333333333333333,0.4716981132075472,20.660377358490567,393,0,0.1320754716981132,0
Simcoe,53,32,33,0.5789473684210527,0.6226415094339622,81.84905660377359,539,0,0.22641509433962265,0
Tillsonburg,53,43,34,0.6181818181818182,0.6415094339622641,44,475,0,0.18867924528301888,0
North Vancouver,52,48,34,0.5483870967741935,0.6538461538461539,23.634615384615383,385,0,0.17307692307692307,0
Rawdon,52,42,39,0.65,0.75,58.46153846153846,514,0,0.23076923076923078,0
Roberts Creek,52,45,34,0.5964912280701754,0.6538461538461539,29.25,378,0,0.15384615384615385,0
Campbell River,51,44,30,0.5454545454545454,0.5882352941176471,29.15686274509804,424,0,0.23529411764705882,0
Canmore,51,43,31,0.5961538461538461,0.6078431372549019,40.76470588235294,396,0,0.17647058823529413,0
Hinton,51,39,36,0.6792452830188679,0.7058823529411765,51.76470588235294,438,0,0.23529411764705882,0
Gravenhurst,50,30,45,0.7258064516129032,0.9,78.46,715,0,0.3,0
Vernon,49,42,38,0.6229508196721312,0.7755102040816326,74.61224489795919,593,0,0.22448979591836735,0
Yellowknife,48,43,37,0.6491228070175439,0.7708333333333334,50.958333333333336,490,0,0.22916666666666666,0
Council Bluffs,47,47,17,0.3617021276595745,0.3617021276595745,5.76595744680851,214,0,0.02127659574468085,0
Kapuskasing,47,35,26,0.49056603773584906,0.5531914893617021,19.78723404255319,269,0,0.10638297872340426,0
Candiac,46,38,35,0.546875,0.7608695652173914,49.76086956521739,601,0,0.30434782608695654,0
Sherwood Park,46,45,45,0.5357142857142857,0.9782608695652174,59.80434782608695,691,0,0.1956521739130435,0
Moose Jaw,45,37,25,0.4807692307692308,0.5555555555555556,19.488888888888887,318,0,0.15555555555555556,0
Nicolet,45,25,34,0.723404255319149,0.7555555555555555,67.64444444444445,474,0,0.26666666666666666,0
Truro,45,41,30,0.4918032786885246,0.6666666666666666,59.355555555555554,598,0,0.15555555555555556,0
Weyburn,45,39,29,0.5918367346938775,0.6444444444444445,39.022222222222226,369,1,0.2,1349.999999
Drumheller,44,32,28,0.6086956521739131,0.6363636363636364,45.15909090909091,345,0,0.1590909090909091,0
Georgina,44,42,40,0.6349206349206349,0.9090909090909091,46.13636363636363,437,0,0.13636363636363635,0
Halton Hills,44,38,36,0.5625,0.8181818181818182,72.6590909090909,529,1,0.20454545454545456,1935
La Prairie,44,39,51,0.68,1.1590909090909092,77.86363636363636,702,0,0.2727272727272727,0
North Battleford,44,37,29,0.5178571428571429,0.6590909090909091,50.27272727272727,512,0,0.25,0
Paris,44,34,27,0.574468085106383,0.6136363636363636,108.56818181818181,440,0,0.20454545454545456,0
Sorel-Tracy,44,42,23,0.46938775510204084,0.5227272727272727,38.36363636363637,316,0,0.1590909090909091,0
St. Albert,44,40,31,0.543859649122807,0.7045454545454546,16.568181818181817,335,0,0.20454545454545456,0
Gaspe,43,26,30,0.6521739130434783,0.6976744186046512,40.46511627906977,308,0,0.20930232558139536,0
Lloydminster,43,39,19,0.40425531914893614,0.4418604651162791,30.372093023255815,346,0,0.18604651162790697,0
Collingwood,42,36,31,0.6326530612244898,0.7380952380952381,33.595238095238095,351,0,0.14285714285714285,0
Forest City,42,36,14,0.2545454545454545,0.3333333333333333,1.6428571428571428,167,0,0,0
Nipigon,42,26,28,0.6666666666666666,0.6666666666666666,41.54761904761905,307,0,0.11904761904761904,0
Delta,41,38,22,0.4782608695652174,0.5365853658536586,23.29268292682927,290,0,0.14634146341463414,0
Saint-Alexandre-de-Kamouraska,41,30,29,0.6590909090909091,0.7073170731707317,52.73170731707317,379,0,0.1951219512195122,0
Shenzhen,41,40,3,0.07317073170731707,0.07317073170731707,2.658536585365854,200,0,0,0
Summerside,41,37,30,0.6382978723404256,0.7317073170731707,42.58536585365854,311,0,0.24390243902439024,0
Welland,41,39,33,0.6,0.8048780487804879,33.53658536585366,377,0,0.14634146341463414,0
Chambly,40,32,34,0.6415094339622641,0.85,96.35,578,0,0.4,0
Espanola,40,26,34,0.7555555555555555,0.85,82.025,450,0,0.275,0
La Malbaie,40,29,23,0.5609756097560976,0.575,70.625,374,0,0.175,0
Sainte-Julie,40,34,36,0.5901639344262295,0.9,135.6,660,0,0.3,0
Stettler,40,28,29,0.6744186046511628,0.725,36.775,314,1,0.175,2294.999999
Bancroft,39,23,26,0.6046511627906976,0.6666666666666666,22.076923076923077,224,0,0.1282051282051282,0
Abingdon,38,38,0,0,0,0,141,0,0,0
Amherstburg,38,28,25,0.625,0.6578947368421053,103.44736842105263,401,0,0.23684210526315788,0
Port Colborne,38,23,29,0.725,0.7631578947368421,30.736842105263158,300,0,0.23684210526315788,0
Beijing,37,37,8,0.21621621621621623,0.21621621621621623,2.108108108108108,177,0,0.02702702702702703,0
Boardman,37,37,17,0.4594594594594595,0.4594594594594595,4.5675675675675675,229,0,0.05405405405405406,0
Campbellton,37,29,31,0.5961538461538461,0.8378378378378378,114.70270270270271,577,0,0.2972972972972973,0
Brant,36,26,34,0.6538461538461539,0.9444444444444444,73.25,431,0,0.25,0
Camrose,36,26,23,0.6388888888888888,0.6388888888888888,34.47222222222222,232,0,0.16666666666666666,0
Glace Bay,36,33,21,0.44680851063829785,0.5833333333333334,39.77777777777778,267,0,0.16666666666666666,0
New Tecumseth,36,35,24,0.5454545454545454,0.6666666666666666,38.30555555555556,290,0,0.19444444444444445,0
Sainte-Anne-des-Monts--Tourelle,36,25,23,0.5897435897435898,0.6388888888888888,92.30555555555556,544,0,0.25,0
Baie-Saint-Paul,35,20,24,0.6857142857142857,0.6857142857142857,27.685714285714287,222,0,0.11428571428571428,0
Boisbriand,35,27,45,0.7377049180327869,1.2857142857142858,176.77142857142857,829,0,0.37142857142857144,0
Meaford,35,27,26,0.7027027027027027,0.7428571428571429,35.82857142857143,267,0,0.2571428571428571,0
Mercier,35,31,38,0.6129032258064516,1.0857142857142856,65.71428571428571,439,0,0.22857142857142856,0
Okotoks,35,27,25,0.5434782608695652,0.7142857142857143,73.22857142857143,465,0,0.22857142857142856,0
Qingdao,35,35,1,0.02857142857142857,0.02857142857142857,1.3142857142857143,169,0,0,0
Terrace Bay,35,18,26,0.7428571428571429,0.7428571428571429,62,314,1,0.2571428571428571,1872
Trois-Pistoles,35,24,22,0.6111111111111112,0.6285714285714286,44,299,0,0.2571428571428571,0
Bedford,34,26,23,0.5897435897435898,0.6764705882352942,77.91176470588235,462,0,0.35294117647058826,0
Gallatin,34,25,14,0.3333333333333333,0.4117647058823529,2.764705882352941,128,0,0,0
Leduc,34,28,19,0.48717948717948717,0.5588235294117647,8.970588235294118,178,0,0.029411764705882353,0
Wasaga Beach,34,28,21,0.5675675675675675,0.6176470588235294,180.52941176470588,497,0,0.3235294117647059,0
Zhuhai,34,34,4,0.11764705882352941,0.11764705882352941,1.9411764705882353,157,0,0,0
Alma,33,29,28,0.6666666666666666,0.8484848484848485,35.39393939393939,319,0,0.21212121212121213,0
Amqui,33,26,17,0.4358974358974359,0.5151515151515151,16.696969696969695,203,0,0.15151515151515152,0
Brighton,33,26,27,0.675,0.8181818181818182,58.57575757575758,296,0,0.21212121212121213,0
L'Assomption,33,32,23,0.6388888888888888,0.696969696969697,43.333333333333336,384,0,0.36363636363636365,0
Owen Sound,33,28,28,0.7,0.8484848484848485,52.303030303030305,363,0,0.18181818181818182,0
Parry Sound,33,23,26,0.7428571428571429,0.7878787878787878,38.39393939393939,220,0,0.06060606060606061,0
St-Tite,33,21,18,0.5142857142857142,0.5454545454545454,59.27272727272727,288,0,0.24242424242424243,0
Warman,33,25,22,0.6666666666666666,0.6666666666666666,22.727272727272727,222,0,0.15151515151515152,0
Amsterdam,32,32,23,0.71875,0.71875,1.46875,480,0,0.59375,0
Courtenay,32,27,31,0.8378378378378378,0.96875,55.84375,370,0,0.3125,0
Hawkesbury,32,26,22,0.6666666666666666,0.6875,52.59375,365,0,0.25,0
Innisfil,32,30,28,0.6363636363636364,0.875,108.25,511,0,0.3125,0
Kitimat,32,24,25,0.6756756756756757,0.78125,31.9375,234,0,0.15625,0
Lower Sackville,32,28,40,0.5333333333333333,1.25,139.90625,520,0,0.21875,0
Oak Bay,32,31,18,0.5294117647058824,0.5625,57.3125,336,0,0.1875,0
Pohenegamook,32,20,25,0.7142857142857143,0.78125,43.875,221,0,0.1875,0
Prevost,32,27,38,0.6440677966101694,1.1875,154.15625,662,0,0.4375,0
Springfield,32,28,17,0.4857142857142857,0.53125,8.125,132,0,0,0
St-Bruno-de-Montarville,32,26,26,0.65,0.8125,109.125,505,0,0.3125,0
Stratford,32,20,22,0.5789473684210527,0.6875,73.28125,276,0,0.15625,0
Surat,32,30,31,0.7045454545454546,0.96875,52.15625,278,0,0.25,0
Altoona,31,26,18,0.42857142857142855,0.5806451612903226,2.903225806451613,131,0,0,0
Ho Chi Minh City,31,28,6,0.1935483870967742,0.1935483870967742,2.5483870967741935,131,0,0.06451612903225806,0
Port Coquitlam,31,28,19,0.5135135135135135,0.6129032258064516,23.580645161290324,209,0,0.0967741935483871,0
Quinte West,31,28,14,0.4375,0.45161290322580644,47.96774193548387,299,0,0.16129032258064516,0
Spruce Grove,31,26,23,0.6571428571428571,0.7419354838709677,78.12903225806451,343,0,0.22580645161290322,0
Squamish,31,27,27,0.6923076923076923,0.8709677419354839,60.96774193548387,354,0,0.2903225806451613,0
Aspen,30,30,15,0.46875,0.5,10.333333333333334,134,0,0,0
Fort St. John,30,27,31,0.62,1.0333333333333334,126.2,617,0,0.36666666666666664,0
Grimsby,30,23,20,0.5714285714285714,0.6666666666666666,33.46666666666667,173,0,0.13333333333333333,0
Niagara-on-the-Lake,30,22,26,0.7428571428571429,0.8666666666666667,60.06666666666667,414,0,0.2,0
Rigaud,30,17,22,0.6666666666666666,0.7333333333333333,61.233333333333334,265,0,0.2,0
Smiths Falls,30,24,21,0.6,0.7,76.73333333333333,372,0,0.2,0
Whitchurch-Stouffville,30,27,20,0.6451612903225806,0.6666666666666666,44.6,213,0,0.13333333333333333,0
Whitehorse,30,21,18,0.5454545454545454,0.6,51.63333333333333,211,0,0.13333333333333333,0
Yorkton,30,25,14,0.4117647058823529,0.4666666666666667,26.633333333333333,238,0,0.13333333333333333,0
Bogota,29,25,117,0.6190476190476191,4.0344827586206895,328.82758620689657,1803,0,0.4482758620689655,0
Corner Brook,29,26,15,0.39473684210526316,0.5172413793103449,18.344827586206897,217,0,0.10344827586206896,0
Grand Falls-Windsor,29,28,12,0.34285714285714286,0.41379310344827586,54.03448275862069,306,0,0.13793103448275862,0
